temperature_K,log10_T,q_env,A1,A2,A3,A1_minus_photosphere,A2_minus_photosphere,A3_minus_photosphere,phi1_rad,phi2_rad,phi3_rad,delta_phi1_rad,delta_phi2_rad,delta_phi3_rad,A1_photosphere,A2_photosphere,A3_photosphere,phi1_photosphere_rad,phi2_photosphere_rad,phi3_photosphere_rad
14718.6670882,4.16786848239,0.999990550082,0.0334049266778,0.00346741650778,0.000357997791851,0.0214996809961,0.00239684701584,0.000247177923304,2.72695577883,3.30166415057,4.45836929235,1.38998829647,0.918253622582,7.17349985438,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
15505.1828821,4.19047689307,0.999990026326,0.0352540073952,0.00354183233929,0.000368094560554,0.0233487617136,0.00247126284735,0.000257274692007,2.71557397582,3.29626467538,4.45796284106,1.37860649345,0.912854147392,7.17309340309,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
16508.6601503,4.21771182717,0.999989447949,0.0370572813628,0.00360158114485,0.00037785267669,0.0251520356812,0.0025310116529,0.000267032808142,2.6999985203,3.2955363776,4.45433175652,1.36303103794,0.912125849614,7.16946231855,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
17551.8247213,4.24432227323,0.999988809255,0.0387394082385,0.00367085071698,0.000377451065914,0.0268341625568,0.00260028122503,0.000266631197367,2.68076074173,3.29076912408,4.43386758477,1.34379325937,0.90735859609,7.14899814679,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
18525.6284851,4.26777295041,0.999988103953,0.0404207441055,0.00374964624295,0.000380361287863,0.0285154984238,0.00267907675101,0.000269541419316,2.65814745215,3.27287806688,4.41648928124,1.32117996979,0.889467538894,7.13161984327,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
19505.1323605,4.29014890175,0.999987325097,0.0421920607686,0.00381999040726,0.000384766650418,0.0302868150869,0.00274942091532,0.00027394678187,2.63150751251,3.25077228565,4.39279537924,1.29454003015,0.867361757666,7.10792594127,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
20620.2129175,4.31429314535,0.999986465016,0.0440306993292,0.0038865002354,0.000388825619022,0.0321254536476,0.00281593074346,0.000278005750475,2.60048627846,3.22854100939,4.3604393964,1.2635187961,0.8451304814,7.07556995842,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
21992.1643513,4.34226797241,0.999985515239,0.0458347573839,0.00396119649949,0.000393008964081,0.0339295117022,0.00289062700755,0.000282189095534,2.56576588834,3.20877826447,4.3196380156,1.22879840598,0.825367736481,7.03476857763,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
23623.6076691,4.37334622144,0.999984466412,0.0474470406618,0.00405554045325,0.000395481353377,0.0355417949801,0.00298497096131,0.000284661484829,2.52933863861,3.19027298792,4.27383111755,1.19237115625,0.806862459928,6.98896167957,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
25359.9997881,4.40414924558,0.999983308206,0.0487962128377,0.0041579483358,0.000397351685275,0.0368909671561,0.00308737884385,0.000286531816728,2.49328766234,3.16592828347,4.22687836174,1.15632017998,0.782517755482,6.94200892377,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
